AppName,Genre,UserRating,LowerDownloads,isJavaAnalyze,AndroRisk,Jlint,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount
Connect'Em Easter,Puzzle,4.4,100000,0,92,410,9,161738,0,6,0
Connect'Em Halloween,Puzzle,4.5,500000,0,92,NULL,NULL,NULL,0,6,0
Tomb Escape,Puzzle,3.9,100000,0,50,NULL,NULL,NULL,3,0,0
League Of Legends Quizz,Puzzle,3.5,10000,0,51,63,9,15988,1,2,0
????,Puzzle,4.3,10000,0,100,281,9,127996,2,5,0
Icomania ? Pop Icons Quiz,Puzzle,4.3,100000,0,100,NULL,NULL,NULL,4,2,0
Puzzle MasterPics,Puzzle,4.4,100000,0,51,NULL,NULL,NULL,2,2,0
Find Objects,Puzzle,4,5000000,0,92,544,9,234339,1,5,0
ZooCross,Puzzle,4,100000,0,51,NULL,NULL,NULL,0,3,0
ZombieBlast Origins,Puzzle,4,10000,0,51,74,3666,44082,0,2,0
B?t Ch? - Duoi Hinh Bat Chu,Puzzle,4.3,1000000,0,92,186,9,130010,0,1,0
Zaz Kidz Math,Puzzle,3.5,10000,0,92,102,3,45011,0,2,0
Singing Hijaiyah 3,Puzzle,4.1,50000,0,100,214,15,87127,0,11,0
Pendu: Qui sera pendu?,Puzzle,3.9,100000,0,51,61,6,24990,0,4,0
L'impiccato,Puzzle,3.8,1000000,0,51,61,6,24919,0,4,0
Wisielec,Puzzle,4.2,1000000,0,51,NULL,NULL,NULL,0,4,0
Celebrity Face Mania,Puzzle,4.2,500000,0,92,904,15,482979,0,3,0
Pet Monster Gem:Puzzle Shooter,Puzzle,3.8,500000,0,100,867,21,306714,0,3,0
Painting Findings,Puzzle,4.3,100000,0,51,26,9,11867,1,2,0
question: Yes / No,Puzzle,3.6,100000,0,51,220,9,87199,2,3,0
Yet another Zombie Game,Puzzle,3.8,10000,0,51,204,5117,78274,1,3,0
Feed The Monkey,Puzzle,3.6,10000,0,92,322,9,283854,2,1,0
Loops Legends - two dots game,Puzzle,4,500000,0,51,589,22,248894,0,5,0
IcoMania - Guess The Icon,Puzzle,4.1,1000000,0,92,418,12,173600,0,3,0
Ocean Conquest,Puzzle,3,10000,0,92,145,5098,86524,0,9,0
??IQ?,Puzzle,4.2,100000,0,51,62,6,15637,0,1,0
Brain Up,Puzzle,3.9,50000,0,51,NULL,NULL,NULL,0,4,0
Yap Boz Klasik,Puzzle,3.8,10000,0,51,57,3,14478,0,1,0
?????? ???????,Puzzle,4.3,100000,0,0,5,3,2423,0,0,0
Yamb o Mania Knobel Yatzy Yam,Puzzle,4.1,100000,0,51,86,3,28975,0,1,0
Ultimate Logo Quiz,Puzzle,4,100000,0,50,155,6,52741,0,3,0
Bomber Mine classical,Puzzle,3.6,100000,0,100,348,15,139166,2,6,0
Say What You See: Collection,Puzzle,3,100000,0,51,NULL,NULL,NULL,7,5,0
Domino x4 Free,Puzzle,3.7,10000,0,51,181,6,145552,0,1,0
??,Puzzle,2.1,50000,0,50,NULL,NULL,NULL,2,1,0
Gobang,Puzzle,4.2,500000,0,51,NULL,NULL,NULL,0,0,0
Dots and Boxes Puzzle,Puzzle,4.2,10000,0,92,NULL,NULL,NULL,0,3,0
Country & City,Puzzle,2.9,100000,0,51,1260,15,295798,0,9,0
Jade Crusher Classic 2014,Puzzle,4,10000,0,100,676,15,234876,0,1,0
enigMap Lite,Puzzle,3.6,50000,0,92,123,5185,51324,4,5,0
Where's my Car,Puzzle,4.2,50000,0,92,240,9,86786,0,9,0
Jewels Crusher Classic 2014,Puzzle,3.9,100000,0,50,591,15,194462,0,2,0
Tic-Tac-Toe Free,Puzzle,3.9,10000,0,92,NULL,NULL,NULL,0,1,0
"X and 0, TicTacToe",Puzzle,3.6,10000,0,92,108,6,46822,0,1,0
Noughts and Crosses Free,Puzzle,3.8,10000,0,51,96,6,27568,0,3,0
?????????????,Puzzle,3.9,10000,0,92,496,6,313634,0,2,0
Paper Train Reloaded,Puzzle,4,100000,0,92,682,6,236242,1,3,0
Hidden Objects - Beach Resort,Puzzle,3.8,100000,0,50,303,12,123585,4,2,0
A Space Rage on Roids - FREE,Puzzle,4.1,10000,0,51,270,12,51678,0,4,0
Water Logic,Puzzle,4,500000,0,51,77,6,30607,1,1,0
Jewel Puzzle,Puzzle,4,10000,0,92,367,12,106845,0,4,0
What the Block?! Free,Puzzle,4.2,100000,0,51,388,12,120783,2,6,0
Whats The Diff Animals,Puzzle,3.7,10000,0,51,107,6,24791,0,2,0
Handwrite Sudoku,Puzzle,4.2,100000,0,92,187,9,54642,0,1,0
Nonologic,Puzzle,3.6,50000,0,92,NULL,NULL,NULL,3,1,0
Cut the Rope FULL FREE,Puzzle,4.3,50000000,0,100,1781,306,645733,2,6,0
Spin The Wheel,Puzzle,4.1,50000,0,92,389,9,155048,1,1,0
Hidden Object Hunt,Puzzle,3.8,10000,0,51,163,12,45895,0,4,0
Word Mix Ups,Puzzle,4.2,10000,0,51,155,12,77761,0,2,0
????,Puzzle,4,50000,0,52,0,0,0,8,7,0
Delusion. Hidden objects,Puzzle,3.6,10000,0,92,126,5098,41689,0,10,0
Droidkoban 3D (Sokoban),Puzzle,3.6,50000,0,51,166,9,59254,0,2,0
Trivial Wiki : quiz & enigma,Puzzle,3.2,100000,0,51,403,9,104069,1,2,0
Hidden Difference FREE Wiz Oz,Puzzle,3.9,10000,0,92,52,6,21317,0,9,0
Math Wiz Free,Puzzle,3.4,10000,0,51,38,5098,11344,0,1,0
Memory Wiz,Puzzle,3.7,10000,0,51,NULL,NULL,NULL,2,0,0
Destroy boxes,Puzzle,4.1,1000000,0,51,165,6,87493,0,5,0
Hangman Classic Free,Puzzle,3.5,5000000,0,51,246,6,55363,0,2,0
Classic Rock Music Trivia,Puzzle,3.6,50000,0,50,NULL,NULL,NULL,0,3,0
The Impossible Test 2,Puzzle,3.3,100000,0,51,389,12,128801,0,6,0
Dumb Thief Breakout,Puzzle,4.4,10000,0,100,NULL,NULL,NULL,2,9,0
???????????????? HD,Puzzle,3.8,50000,0,52,380,12,147781,10,4,0
Escape 3D: The Bathroom,Puzzle,3.6,100000,0,50,0,3,1526,1,0,0
Way Out,Puzzle,3.4,50000,0,92,NULL,NULL,NULL,2,2,0
Tic-tac-toe,Puzzle,3.3,10000,0,0,1,6,1091,0,1,0
WAE GLOBE GOMOKU,Puzzle,3.9,10000,0,92,NULL,NULL,NULL,0,4,0
escape game Cherry Blossom,Puzzle,2.8,10000,0,92,314,15,113769,0,5,0
Photo Guess Pro,Puzzle,4.7,100000,0,100,184,24,69897,2,1,0
Flags of countries Memo? Free,Puzzle,4.1,10000,0,92,565,6,375922,1,4,0
Sudoku for Android,Puzzle,3.8,10000,0,50,101,6,38871,0,2,0
Stone Age: Berocked,Puzzle,3.5,10000,0,51,97,9,33964,1,2,0
Logo Quiz Music by QuizCraze,Puzzle,4.1,10000,0,50,819,15,297214,1,3,0
Crazy Labyrinth 3D - Lite,Puzzle,3.8,50000,0,51,NULL,NULL,NULL,0,4,0
Angry Face,Puzzle,3.8,100000,0,51,256,9,107532,0,1,0
Ship Game HD,Puzzle,3,100000,0,50,NULL,NULL,NULL,2,2,0
?????? : ??????? ??????? ?????,Puzzle,3.8,100000,0,51,219,6,136274,2,2,0
Gravity Cave,Puzzle,3.5,10000,0,92,281,12,71819,0,8,0
Charlie Hop,Puzzle,4.1,100000,0,92,140,6,49119,0,5,0
Drop Pipe,Puzzle,3.9,100000,0,51,140,12,51516,1,2,0
Haus vom Nikolaus,Puzzle,3.5,10000,0,0,NULL,NULL,NULL,0,0,0
Visual Memory Trainer,Puzzle,4.4,10000,0,51,39,3,12892,0,2,0
Wolf Puzzles,Puzzle,4.3,10000,0,51,58,6,17387,0,1,0
Wolf Wallpapers,Puzzle,4.3,10000,0,51,58,6,17343,0,1,0
Dojo Cubed,Puzzle,3.3,10000,0,51,64,7,20897,1,0,0
Zombie City2 -Xmas,Puzzle,4.2,100000,0,51,NULL,NULL,NULL,0,2,0
Ai LÖ Th†nh Troll: C¢ hçnh,Puzzle,4.3,100000,0,92,NULL,NULL,NULL,4,3,0
Plumber Reloaded w.Multiplayer,Puzzle,4,500000,0,100,NULL,NULL,NULL,1,3,0
Chess for Android,Puzzle,4,10000000,0,0,13,3,13107,0,5,0
??? for Kakao,Puzzle,3.6,1000000,0,50,NULL,NULL,NULL,4,2,0
Super Combos,Puzzle,4.4,100000,0,92,505,9,191123,0,5,0
JQ Mysteries: The 7th Gate,Puzzle,3.3,50000,0,51,325,9,105405,1,3,0
Hexoid,Puzzle,3.6,50000,0,51,234,3,95618,0,5,0
???? ??? - ???? ????,Puzzle,4.3,100000,0,92,1008,12,410822,0,3,0
Draw your name with flowers,Puzzle,3.7,500000,0,92,472,6,325954,2,1,0
???? ??? ???? ?????,Puzzle,4.5,500000,0,92,NULL,NULL,NULL,0,3,0
???? ?? ???? ???,Puzzle,4.5,1000000,0,92,NULL,NULL,NULL,1,5,0
Bug Chucker,Puzzle,3.8,10000,0,51,NULL,NULL,NULL,0,4,0
4 in a row,Puzzle,4.3,1000000,0,92,NULL,NULL,NULL,0,9,0
Can You Escape,Puzzle,4.4,10000000,0,92,NULL,NULL,NULL,0,7,0
SoS Game,Puzzle,3.5,1000000,0,92,618,9,335052,1,3,0
KillSud - killer sudoku,Puzzle,4.4,10000,0,51,NULL,NULL,NULL,0,6,0
Color Lines,Puzzle,3.5,50000,0,92,NULL,NULL,NULL,0,3,0
TIC - The Impossible Challenge,Puzzle,4,10000,0,92,NULL,NULL,NULL,0,4,0
Save My Telly,Puzzle,4,10000,0,51,66,6,8304,0,6,0
Times Table Grid Game,Puzzle,3.3,50000,0,51,97,6,26381,1,2,0
Zebra puzzle,Puzzle,4,100000,0,92,NULL,NULL,NULL,0,8,0
Panda slice Pizza cut the rope,Puzzle,3.4,100000,0,51,NULL,NULL,NULL,0,9,0
Bacteria wars,Puzzle,3.6,50000,0,51,340,6,139653,0,5,0
Preschool Fun,Puzzle,3.8,100000,0,50,NULL,NULL,NULL,0,10,0
Smiley MatchUp,Puzzle,4.1,10000,0,51,NULL,NULL,NULL,1,0,0
Anagram Puzzle,Puzzle,3.7,10000,0,0,1,3,715,0,0,0
Octopus,Puzzle,4.4,1000000,0,92,NULL,NULL,NULL,0,7,0
Bunny Shooter Christmas,Puzzle,4.6,1000000,0,51,360,5123,130538,2,3,0
????(???),Puzzle,3.1,100000,0,51,NULL,NULL,NULL,1,2,0
Space Jewels 3D,Puzzle,3.2,100000,0,0,NULL,NULL,NULL,0,0,0
Al Pie de la Letra Rock!,Puzzle,4,10000,0,100,NULL,NULL,NULL,1,2,0
Al pie de la letra 2013,Puzzle,3.9,500000,0,100,NULL,NULL,NULL,1,2,0
KPop Game,Puzzle,4.2,100000,0,92,NULL,NULL,NULL,0,2,0
Puzzle Family,Puzzle,4.4,5000000,0,92,NULL,NULL,NULL,2,3,0
Find Hidden Mystery,Puzzle,3.5,50000,0,92,NULL,NULL,NULL,2,1,0
Hamlet,Puzzle,4.1,500000,0,50,NULL,NULL,NULL,1,3,0
Cut the Rope FULL FREE,Puzzle,4.3,50000000,0,100,NULL,NULL,NULL,2,6,0
Mahjong,Puzzle,4.2,10000000,0,92,NULL,NULL,NULL,0,8,0
Mr.Fang,Puzzle,3.8,10000,0,51,NULL,NULL,NULL,0,2,0
Minesweeper Classic+,Puzzle,3.9,10000,0,92,218,15,88007,0,5,0
BrainGame,Puzzle,3.6,10000,0,92,461,9,344907,1,1,0
Geo Quiz,Puzzle,3.7,100000,0,51,NULL,NULL,NULL,0,3,0
Numbers Quiz,Puzzle,4.2,50000,0,92,NULL,NULL,NULL,0,4,0
Which Place? Quiz,Puzzle,3.9,100000,0,51,506,9,188076,0,7,0
Quizture Movie Quiz,Puzzle,4.1,50000,0,92,NULL,NULL,NULL,1,5,0
Quizfeud free,Puzzle,2.8,10000,0,50,329,109,106054,3,2,0
??? ??,Puzzle,4.3,50000,0,0,NULL,NULL,NULL,0,1,0
Belote Bluetooth,Puzzle,3.5,50000,0,92,NULL,NULL,NULL,0,1,0
Drawdle Lite,Puzzle,4.5,100000,0,51,73,12,34732,0,2,0
Filler classic,Puzzle,4.1,10000,0,92,437,15,180358,0,3,0
Find free errors,Puzzle,3.1,100000,0,51,NULL,NULL,NULL,0,2,0
Ore Blitz,Puzzle,3.9,100000,0,92,NULL,NULL,NULL,0,3,0
2048 Number puzzle game,Puzzle,4.4,10000000,0,92,931,12,426048,0,9,0
Celebrity Quiz,Puzzle,3.9,10000,0,92,453,12,164552,0,6,0
Fruit Line,Puzzle,3.9,100000,0,92,NULL,NULL,NULL,0,3,0
Learn Your ABCs,Puzzle,3.7,10000,0,51,NULL,NULL,NULL,0,1,0
Pic To Pic,Puzzle,3.9,10000,0,0,NULL,NULL,NULL,0,3,0
Princess Puzzle Lite,Puzzle,4.1,100000,0,51,NULL,NULL,NULL,0,3,0
Temple Castle Run,Puzzle,3.8,10000000,0,100,NULL,NULL,NULL,0,4,0
Drag'On 4 Kids,Puzzle,4.1,10000,0,51,NULL,NULL,NULL,0,8,0
Word Search,Puzzle,3.7,100000,0,51,NULL,NULL,NULL,1,2,0
Fruit Collapse,Puzzle,4,10000,0,92,NULL,NULL,NULL,0,3,0
Qube - ???? Lite,Puzzle,3.7,100000,0,51,24,3,21592,2,2,0
2048 - Ola 2048,Puzzle,4.5,10000,0,92,NULL,NULL,NULL,3,1,0
Loops - the ultimate dots game,Puzzle,4.3,1000000,0,51,NULL,NULL,NULL,0,5,0
Okey,Puzzle,3.8,1000000,0,51,NULL,NULL,NULL,0,3,0
Glance and Memory,Puzzle,4,100000,0,100,NULL,NULL,NULL,1,4,0
??? ???,Puzzle,3.9,10000,0,50,NULL,NULL,NULL,5,1,0
Rock paper scissors,Puzzle,2.8,10000,0,51,67,6,17312,0,1,0
Scrabble coach,Puzzle,3.6,10000,0,92,93,9,42859,0,1,0
Words mix & Numbers Countdown,Puzzle,3.6,10000,0,92,NULL,NULL,NULL,0,1,0
(Culture G) Question de chance,Puzzle,3.3,100000,0,92,371,9,146948,0,3,0
Feed Me Oil,Puzzle,3.6,50000,0,51,NULL,NULL,NULL,1,1,0
Color Oil,Puzzle,3.8,100000,0,92,NULL,NULL,NULL,0,3,0
TinyBox II,Puzzle,4,10000,0,92,NULL,NULL,NULL,0,3,0
Mathking3,Puzzle,4.4,10000,0,51,NULL,NULL,NULL,0,0,0
Kokabot Free,Puzzle,4.2,10000,0,92,465,12,190855,1,5,0
BoxFaceStacker,Puzzle,3.7,50000,0,51,28,6,18719,1,1,0
Box Slider,Puzzle,4.3,50000,0,92,NULL,NULL,NULL,1,3,0
FlashAnzan,Puzzle,3.9,100000,0,0,NULL,NULL,NULL,0,0,0
Birds Quiz,Puzzle,3.9,10000,0,92,NULL,NULL,NULL,0,2,0
LINE Bubble!,Puzzle,3.9,10000000,0,92,NULL,NULL,NULL,0,9,0
Words Radar,Puzzle,3.2,10000,0,51,NULL,NULL,NULL,1,4,0
Jellyflop!,Puzzle,4.4,1000000,0,92,NULL,NULL,NULL,0,4,0
Sudoku Free,Puzzle,4.2,1000000,0,100,NULL,NULL,NULL,2,4,0
Vje?ala,Puzzle,3.6,100000,0,51,NULL,NULL,NULL,0,9,0
Guess the Country 4 Pics Quiz,Puzzle,4,100000,0,100,NULL,NULL,NULL,4,2,0
Gijinka Puzzle Moetto Slider,Puzzle,4.3,10000,0,51,NULL,NULL,NULL,0,2,0
Dandelions Chain of Seeds FREE,Puzzle,4,10000,0,51,308,9809,104375,1,7,0
Kids balloon game: colours,Puzzle,3.9,50000,0,51,7,3,3652,1,1,0
Online Go,Puzzle,3.7,10000,0,51,NULL,NULL,NULL,0,0,0
1 of 4,Puzzle,4.4,10000,0,51,NULL,NULL,NULL,0,4,0
Lexathon? word jumble,Puzzle,4.4,500000,0,92,NULL,NULL,NULL,0,8,0
House on Fire ? Escape Games,Puzzle,3.6,10000,0,92,NULL,NULL,NULL,0,9,0
LINE POP,Puzzle,3.9,10000000,0,92,NULL,NULL,NULL,1,4,0
Rainbow Dash,Puzzle,3.9,100000,0,51,80,6,13599,0,4,0
Escape Room,Puzzle,3.1,100000,0,51,107,4804,26569,0,3,0
Odd Cat Out,Puzzle,4,50000,0,51,NULL,NULL,NULL,0,3,0
Match Mania 2: The Jungle,Puzzle,4.1,100000,0,92,NULL,NULL,NULL,0,6,0
Simple Simon,Puzzle,3.6,10000,0,0,NULL,NULL,NULL,0,0,0
Let's Draw (Free),Puzzle,2.9,50000,0,51,NULL,NULL,NULL,0,1,0
Sudoku : Sudoroid,Puzzle,3.3,10000,0,51,NULL,NULL,NULL,0,0,0
Escape Games N09 - WoodHouse,Puzzle,4,10000,0,92,350,9,252643,1,1,0
Escape Games N02 - Class Room,Puzzle,3.6,10000,0,92,NULL,NULL,NULL,1,1,0
Escape Games N04 - Prison,Puzzle,3.3,10000,0,92,NULL,NULL,NULL,1,1,0
Escape Games N07 - Bathroom,Puzzle,3.2,10000,0,92,350,9,252643,1,1,0
Tangram,Puzzle,3.9,100000,0,50,NULL,NULL,NULL,2,0,0
Memory Test Pro,Puzzle,3.8,100000,0,50,NULL,NULL,NULL,1,0,0
Number Game,Puzzle,3.8,10000,0,51,NULL,NULL,NULL,1,1,0
Panda BBQ,Puzzle,4.3,100000,0,51,NULL,NULL,NULL,0,3,0
??????: ????? ?? ?????,Puzzle,4.5,1000000,0,51,NULL,NULL,NULL,0,5,0
Shogi Problem of Ichihara No.3,Puzzle,4.1,10000,0,92,NULL,NULL,NULL,0,12,0
Hexus,Puzzle,4.4,10000,0,92,197,3,51661,0,4,0
Memory Brain Trainer & Matchup,Puzzle,4,50000,0,92,16,6,5524,4,0,0
Wordsmith Free,Puzzle,4.2,500000,0,100,NULL,NULL,NULL,0,4,0
Henyo Trainer,Puzzle,4.5,500000,0,100,NULL,NULL,NULL,0,6,0
Brain Squares,Puzzle,4.3,10000,0,51,NULL,NULL,NULL,0,4,0
Henker: Wer wird gehÑngt?,Puzzle,4.1,10000,0,51,NULL,NULL,NULL,1,1,0
iCOP,Puzzle,3.1,10000,0,0,NULL,NULL,NULL,0,2,0
MotoGP 2014 Puzzle,Puzzle,4,100000,0,51,161,9,74367,0,5,0
Numblox - puzzle game,Puzzle,3.8,10000,0,0,153,6,43091,0,4,0
Remember Numbers,Puzzle,3.8,10000,0,51,22,6,8308,0,1,0
Tic Tac Toe,Puzzle,4.1,50000,0,51,NULL,NULL,NULL,0,1,0
Five In A Row,Puzzle,3.9,100000,0,51,NULL,NULL,NULL,0,0,0
Hi Guess the Basketball Star,Puzzle,4.2,100000,0,51,NULL,NULL,NULL,0,8,0
4 Pics 1 Movie!,Puzzle,4.1,1000000,0,100,NULL,NULL,NULL,1,7,0
Bingo by Michigan Lottery,Puzzle,4,50000,0,51,410,9,131781,1,4,0
Trivia Traveling Through World,Puzzle,4,10000,0,50,NULL,NULL,NULL,1,1,0
Garfield's Trivia Party,Puzzle,3.8,100000,0,51,337,15,112394,1,5,0
Guess The Shadow Quiz,Puzzle,4.2,100000,0,92,NULL,NULL,NULL,0,4,0
Mystery Hidden Object FREE,Puzzle,4.2,50000,0,92,NULL,NULL,NULL,0,8,0
Game of Clefs,Puzzle,4.3,10000,0,51,NULL,NULL,NULL,0,2,0
Truck Parking HD,Puzzle,3.2,1000000,0,100,NULL,NULL,NULL,0,4,0
You Must Escape,Puzzle,4.4,1000000,0,92,NULL,NULL,NULL,0,8,0
Toddler Animal Numbers Ad Free,Puzzle,4.2,100000,0,0,NULL,NULL,NULL,0,0,0
Free Princess Memory Game,Puzzle,3.8,100000,0,51,NULL,NULL,NULL,0,1,0
TAMAGO - Free Surprise Gifts,Puzzle,3.1,10000,0,51,217,12,58577,0,9,0
Traditional riddles,Puzzle,3.4,100000,0,92,NULL,NULL,NULL,0,3,0
Around the World in 80 Days,Puzzle,4.3,1000000,0,51,NULL,NULL,NULL,0,0,0
Number Puzzle,Puzzle,3.7,10000,0,51,107,9,27305,0,6,0
2048 Number Puzzle,Puzzle,4.2,100000,0,92,NULL,NULL,NULL,0,4,0
Cut the Rope: Time Travel,Puzzle,4.5,10000000,0,92,NULL,NULL,NULL,1,7,0
Chasse au mot,Puzzle,4.2,10000,0,50,NULL,NULL,NULL,0,6,0
Words,Puzzle,4.2,5000000,0,92,NULL,NULL,NULL,0,8,0
Cube Rubik,Puzzle,4,100000,0,92,NULL,NULL,NULL,0,1,0
fun Omok,Puzzle,3.8,500000,0,100,257,6,85532,3,2,0
Simon Says Nice!,Puzzle,3.6,100000,0,50,NULL,NULL,NULL,0,0,0
Tower of Evil LITE,Puzzle,3.8,50000,0,92,NULL,NULL,NULL,0,4,0
HangGirl,Puzzle,3.2,50000,0,50,NULL,NULL,NULL,2,2,0
Hidden Object Games - Rings,Puzzle,3.6,100000,0,51,54,6,11538,0,1,0
Wordsmith Free,Puzzle,4.2,500000,0,100,0,118,NULL,0,4,0
Cerberus: The Puppy,Puzzle,3.5,10000,0,51,0,195002,NULL,0,4,0
Auto Line 98,Puzzle,4.1,10000,0,92,790,9,467245,0,2,0
Tricky Maths,Puzzle,4.1,50000,0,92,0,1294,NULL,1,2,0
Curvy Free!,Puzzle,4.3,50000,0,51,59,3663,9140,0,0,0
Escape Cute Candy House,Puzzle,4.2,10000,0,92,253,15,92933,0,8,0
9 (Free),Puzzle,4.2,50000,0,92,92,9,31958,0,12,0
Curse Breakers: Horror Mansion,Puzzle,4.1,1000000,0,51,0,1594,NULL,0,4,0
IQ Test,Puzzle,3.8,1000000,0,92,0,39230,NULL,0,10,0
Color Balls,Puzzle,3.6,500000,0,92,81,3,26007,0,3,0
Cut the Rope: Experiments FREE,Puzzle,4.3,10000000,0,92,1573,19,620089,1,8,0
Kids Puzzle Princess Lite,Puzzle,3.9,100000,0,0,2,6,4995,0,2,0
Block Puzzle,Puzzle,4.2,10000000,0,92,0,82,NULL,0,6,0
Train Game HD,Puzzle,3.2,1000000,0,100,279,6,226004,3,2,0
Kids Jigsaw Puzzle Lite,Puzzle,4.1,10000,0,0,0,2018,NULL,0,2,0
The Graveyard Trial,Puzzle,3,10000,0,0,41,6,7357,0,5,0
Bubble Shooter,Puzzle,3.7,1000000,0,92,117,3,28160,0,5,0
Coloroid,Puzzle,4.3,1000000,0,51,5,3,3147,1,0,0
Carkifelek Kelime Oyunu,Puzzle,3.1,500000,0,51,0,6,NULL,0,0,0
Escape Gothic Vampire Castle,Puzzle,4,10000,0,100,313,15,136118,0,8,0
"15 Puzzle Game, 8 Puzzle Game",Puzzle,4.1,1000000,0,51,0,10,NULL,0,1,0
Every Game Season 2 for Kakao,Puzzle,4.7,10000000,0,92,827,5120,264676,0,11,0
Escape Zombie Cabin,Puzzle,3.7,10000,0,92,0,58,NULL,0,8,0
Call of Atlantis by Playrix,Puzzle,4.5,500000,0,51,0,22,NULL,0,1,0
Mancala Mix (Free),Puzzle,4,100000,0,51,0,6,NULL,0,1,0
Pretty Pet Salon HD,Puzzle,4,100000,0,50,0,64802,NULL,0,2,0
Find the wrong -hidden catch,Puzzle,3.8,50000,0,100,181,6,71382,3,1,0
Monkey Block,Puzzle,4.2,100000,0,92,0,26,NULL,0,8,0
GridGame Free,Puzzle,3.7,10000,0,51,41,3378,16810,0,0,0
Mastermind,Puzzle,4,10000,0,0,182,9,65062,0,0,0
Flood Wars,Puzzle,3.7,50000,0,0,0,6,NULL,0,0,0
?? - ??? ??? ??? ??? ?? ?,Puzzle,4.2,50000,0,51,0,778,NULL,2,1,0
Jelly Jiggle - Jelly Match 3,Puzzle,4.2,500000,0,51,0,422,NULL,0,6,0
C? Caro ( Co Caro 2015 ),Puzzle,4.2,10000,0,92,0,498,NULL,3,3,0
Tower of Hanoi Deluxe,Puzzle,3.6,100000,0,51,0,3,238,3,0,0
Pick A Pet - Puzzle,Puzzle,4,500000,0,92,1680,12,772021,1,7,0
FAZ.NET Bîrsenspiel,Puzzle,3.7,50000,0,51,0,10,NULL,0,6,0
Can You Escape - Adventure,Puzzle,4.2,1000000,0,92,512,16,191534,0,7,0
Spectrum Puzzles Demo,Puzzle,3.9,50000,0,0,105,6,44098,1,1,0
Can You Escape,Puzzle,4.4,10000000,0,92,513,16,204972,0,7,0
"Mutton, deductive board game",Puzzle,3.4,10000,0,51,112,24165,29104,0,1,0
Brain Games,Puzzle,3.6,10000000,0,92,408,6,235799,0,1,0
Auto Line 98,Puzzle,4.1,10000,0,92,790,9,467241,0,2,0
4096,Puzzle,4,50000,0,92,170,6,85665,0,2,0
Amazing SUDOKU,Puzzle,4.1,100000,0,92,1099,12,336541,0,10,0
Sacra Terra Angelic Night Free,Puzzle,3.9,100000,0,51,481,9,143210,1,3,0
Rooky Balls,Puzzle,3.4,10000,0,51,71,6,9100,0,7,0
RoboSockets: Link Me Up Free,Puzzle,4,10000,0,51,495,15,128435,3,3,0
"Memory"" - Memory game""",Puzzle,4.1,5000000,0,92,133,6,42931,3,0,0
?????? for Kakao,Puzzle,4.3,50000,0,51,209,12,79513,2,1,0
Cut the Rope: Time Travel,Puzzle,4.5,10000000,0,92,1464,16,571937,1,7,0
Swipe Easter Eggs,Puzzle,3.8,100000,0,51,329,5107,110599,0,9,0
Escape Attic Storage,Puzzle,3.5,10000,0,92,253,15,92933,0,8,0
Escape Glitter Red Living Room,Puzzle,4.3,10000,0,92,253,15,92933,0,8,0
Gobang,Puzzle,3.7,100000,0,100,1132,18,328536,3,4,0
Aezzle,Puzzle,3.8,10000,0,51,284,12,96861,3,2,0
Puzzle of Jellies,Puzzle,4.2,50000,0,51,313,6,164181,0,4,0
Ocean Puzzle,Puzzle,4,100000,0,51,100,4964,31097,0,0,0
Sudoku for Tablets,Puzzle,3.8,100000,0,0,9,6,3661,0,0,0
1970s Music Trivia,Puzzle,4.1,100000,0,50,165,6,48007,0,3,0
Diamond Blast Mania,Puzzle,4.2,10000,0,92,931,12,559809,0,8,0
Fruits Miracle Free,Puzzle,4.2,10000,0,51,68,6,23798,0,2,0
Gallery Puzzle,Puzzle,3.8,10000,0,50,84,3,33405,2,3,0
Alchemy Quiz,Puzzle,4.1,10000,0,92,81,9,42997,0,1,0
Magic Alchemist Halloween,Puzzle,4.3,100000,0,51,243,9,61689,0,2,0
Tetra Jewels,Puzzle,4.1,100000,0,0,0,0,0,0,0,0
Speed Escape - Chamber Free,Puzzle,3.4,50000,0,100,227,6,116790,0,2,0
Parking3d 2,Puzzle,3.8,100000,0,100,1507,18,695916,3,2,0
An Escape: 3 Rooms,Puzzle,3.7,100000,0,92,57,6,18841,0,8,0
Sitting Room Escape,Puzzle,3.9,100000,0,92,82,5098,26171,0,5,0
Escape the Bedroom,Puzzle,4,1000000,0,92,82,5098,26171,0,5,0
LINE Bubble!,Puzzle,4,10000000,0,92,306,9,93801,0,9,0
Tic Tac Toe Widget,Puzzle,3.2,10000,0,0,9,3,1655,0,0,0
Numbers,Puzzle,4.3,100000,0,51,122,6,34677,0,2,0
Cool Fun Math Kids Game puzzle,Puzzle,3.5,500000,0,51,43,6,10371,0,5,0
The Warehouse Free,Puzzle,3.1,10000,0,92,197,9,46668,1,6,0
CrossMe Color Nonograms,Puzzle,4.2,500000,0,51,139,6,75625,0,2,0
TimePass Bluetooth TicTacToe,Puzzle,3.2,10000,0,51,65,6,17731,0,1,0
Nonograms Katana,Puzzle,4.5,500000,0,92,608,21,280627,0,5,0
Candy & Jewels,Puzzle,4.1,100000,0,100,494,9,207710,0,5,0
Glass Tower 3+,Puzzle,4,100000,0,92,219,9,206652,4,2,0
LINE POP,Puzzle,3.9,10000000,0,92,2186,15,316090,0,12,0
LINE Pokopang,Puzzle,4.2,10000000,0,92,2687,15,593664,0,12,0
