AppName,Genre,UserRating,LowerDownloads,isJavaAnalyze,AndroRisk,Jlint,DefectCount,LOC,OPrivCount,UPrivCount,PermissionCount
Drawing Board for Kids,Education,3.6,1000000,0,51,1235,15,296661,0,9,0
Tuntunan Shalat Sunnah,Education,4.5,100000,0,51,NULL,NULL,NULL,0,5,0
EBS ??? ??????,Education,3.9,10000,0,51,131,9,61587,6,1,0
Baby Around the World FREE,Education,4.3,10000,0,92,NULL,NULL,NULL,0,2,0
Second Grade Kids Math Lite,Education,4,10000,0,0,56,3,12867,0,1,0
Mind Reader 2  (No ADs),Education,3.6,10000,0,0,0,3,1437,0,1,0
Phonics 2nd Grade Reading FREE,Education,3.4,50000,0,51,NULL,NULL,NULL,0,2,0
2nd Grade Math,Education,3.4,50000,0,92,464,6,356068,0,2,0
2nd Grade Friendzy,Education,3.8,50000,0,50,NULL,NULL,NULL,2,0,0
Silabario Lite,Education,3.6,10000,0,0,34,6,2978,0,1,0
English lessons (free & fun),Education,3.8,500000,0,51,195,9,70294,0,2,0
ABC Kurdi,Education,4.7,10000,0,0,58,6,8134,0,8,0
IELTS Writing General,Education,4.1,50000,0,92,192,6,69388,0,4,0
Mathletics Student,Education,3.9,100000,0,92,453,3,150537,0,11,0
?? ???? 2013 2?? 1??,Education,3.9,10000,0,92,128,6,73964,2,2,0
Letters & numbers to children,Education,3.9,10000,0,51,NULL,NULL,NULL,0,3,0
Learn Russian English for Kids,Education,4,10000,0,92,451,12,155699,1,6,0
IQ Test Preparation,Education,4.1,1000000,0,92,190,6,96290,0,2,0
????? X10,Education,4.2,50000,0,92,202,9,75468,0,6,0
??? ??,Education,4.3,100000,0,51,246,12,103372,3,2,0
Broadcon Lullaby,Education,3.7,50000,0,51,27,6,6554,0,1,0
The Little Witch at... Lite,Education,3.7,10000,0,51,34,350,8522,2,5,0
First Kids Puzzles: Alphabet,Education,3.6,100000,0,0,25,3,6420,0,1,0
My First Kids Puzzles Lite,Education,4.1,100000,0,0,10,6,3602,0,2,0
Kids ABC Alphabet Puzzles Lite,Education,3.9,100000,0,51,313,12,91978,0,7,0
Bapul - Studying Community,Education,4.2,100000,0,51,1249,15,516291,5,1,0
Astronomia per a nens i joves,Education,4.2,50000,0,92,556,12,385647,0,3,0
Solve My Circuit,Education,3.6,10000,0,0,86,6,51228,0,4,0
Exame C¢digo Portugal Lite PT,Education,3.9,50000,0,92,NULL,NULL,NULL,0,2,0
????,Education,4.5,50000,0,51,951,373,388663,0,5,0
Bangladesh Constitution-Bangla,Education,4.4,50000,0,100,251,9,126521,1,2,0
Learn Arabic Basics Level 3,Education,4.5,10000,0,0,NULL,NULL,NULL,0,9,0
Kanzul Imaan,Education,4.7,10000,0,0,125,6,58509,0,1,0
???? ?? ????,Education,3.7,100000,0,51,91,9,50033,5,2,0
BbWorld 13,Education,3.4,10000,0,50,349,9,144895,4,3,0
Prawo Jazdy B 2013 BETA,Education,3.7,100000,0,51,61,6,35770,0,2,0
Animated Stories & Songs,Education,4,100000,0,51,330,9,119702,7,1,0
Quick Chemistry,Education,3.9,10000,0,92,887,9,319699,0,1,0
NEW ???? ?? ?? ?? 120 ???,Education,4.2,10000,0,51,127,9,44943,0,2,0
Cisco CCNA Cert 200-120 Lite,Education,3.5,10000,0,92,NULL,NULL,NULL,0,1,0
Kids 123 Zone,Education,3.7,10000,0,51,107,6,41670,0,2,0
Chalk Out : Learning ABC & 123,Education,3.8,10000,0,92,560,6,393309,0,4,0
ABC 123 English,Education,3.9,10000,0,100,0,0,0,1,2,0
Learn Montessori 123 numbers,Education,3.5,10000,0,92,492,68,188876,0,8,0
Kids ABC 123,Education,3.9,100000,0,92,NULL,NULL,NULL,3,2,0
Finger Painting: Write ABC 123,Education,3.8,10000,0,92,192,9,97962,1,2,0
"Write 1,2,3 (Free)",Education,4,100000,0,92,547,6,371470,1,4,0
Organic Chemistry - Class 12,Education,3.9,50000,0,51,NULL,NULL,NULL,0,3,0
108 Adages of Wisdom -Widget,Education,4.8,10000,0,51,1,3,730,3,0,0
Rattle,Education,3.7,10000,0,0,0,3,372,0,1,0
Barron?s NCLEX-RN Review,Education,4,10000,0,51,90,6,44050,0,2,0
1?????1600????,Education,3.6,100000,0,51,53,13762,21480,0,1,0
1??TOEIC??????2000????,Education,3.7,100000,0,51,53,13762,37505,0,1,0
Anything Arabic Story,Education,4.7,50000,0,50,NULL,NULL,NULL,0,0,0
Phonics Fun Lite,Education,3.7,10000,0,92,NULL,NULL,NULL,0,10,0
Night and Day - BabyBus,Education,3.7,100000,0,100,1638,18,682235,8,2,0
Moon Explorer,Education,3.7,100000,0,100,NULL,NULL,NULL,8,2,0
Let's Rock by BabyBus,Education,4.1,500000,0,100,NULL,NULL,NULL,8,2,0
Africa Animal Puzzel For Kids,Education,3.9,10000,0,0,47,3,17867,0,3,0
Trigonometric Calculator,Education,3.7,50000,0,51,5,3,1765,2,0,0
???????,Education,4.5,10000,0,51,282,12,114103,2,2,0
English Nursery Rhymes - 01,Education,4,10000,0,92,NULL,NULL,NULL,0,3,0
Math With Bheem - 01,Education,4.2,50000,0,51,87,6,26923,0,2,0
Lagu Anak Indonesia 01,Education,4.1,100000,0,92,NULL,NULL,NULL,0,9,0
Lagu Anak Sepanjang Masa,Education,4.2,10000,0,50,NULL,NULL,NULL,4,2,0
Hudriks Math For Kids Lite,Education,4.2,50000,0,51,25,6,8542,0,1,0
Picture Book For Toddlers Free,Education,4.1,10000,0,51,249,6,104752,1,4,0
JUMP BABY-Numbers(korean ver.),Education,4.2,10000,0,51,36,3,8197,0,1,0
JUMP BABY-Numbers,Education,3.9,50000,0,51,36,3,8178,0,1,0
JUMP BABY-Korean alphabet,Education,3.9,100000,0,51,36,3,8206,0,1,0
Hubble Space Center,Education,4.2,100000,0,51,NULL,NULL,NULL,0,1,0
??? ?? ??? ???? Lite,Education,4,100000,0,92,61,6,22404,0,6,0
100???????(1),Education,4.2,50000,0,50,145,6,46310,1,1,0
Smart Timetable Planner 3.0,Education,3.4,100000,0,50,175,5117,67817,4,2,0
???? ?? ??? ???? Lite,Education,4,10000,0,92,85,9,31558,0,8,0
Hosoya World History,Education,4.4,10000,0,51,4,3,1748,0,0,0
?????,Education,2.9,10000,0,51,357,15,173776,4,1,0
Marbel Dunia Hewan,Education,4.2,50000,0,50,667,9,209850,0,3,0
Binary to Decimal Converter,Education,4.1,10000,0,51,NULL,NULL,NULL,2,0,0
Binary Calculator,Education,3.9,50000,0,51,5,3,1167,2,0,0
S?o Judas,Education,4.5,10000,0,51,189,9,92852,1,2,0
Pic-search:Where is Mr.Mouse?,Education,3.8,10000,0,92,473,9,187200,0,6,0
Multiplication Table,Education,3.5,500000,0,92,134,6,70187,2,1,0
JA Sensei - Learn Japanese,Education,4.5,500000,0,51,460,6,157917,0,6,0
Best Kids Songs,Education,4.2,1000000,0,92,1669,12,564619,0,12,0
My Library - books manager,Education,3.8,100000,0,51,558,13,304962,1,1,0
Neuron Gym : Brain Trainer,Education,3.7,100000,0,92,NULL,NULL,NULL,1,7,0
China,Education,4.3,10000,0,51,47,5098,15734,1,0,0
Rapidict (b?n c?),Education,4.6,50000,0,51,20,6,6616,1,0,0
Imagination Zoo,Education,3.7,100000,0,51,224,12,80795,0,2,0
"Sun, moon and planets",Education,4.3,100000,0,92,NULL,NULL,NULL,0,8,0
Games for children,Education,4.2,1000000,0,92,102,9,43529,0,2,0
ESL Daily English - Native,Education,4,50000,0,92,773,310733,274659,0,1,0
First words for kids,Education,3.6,50000,0,51,114,6,39338,0,2,0
MEB E-OKUL,Education,3.4,100000,0,51,558,9,214079,0,3,0
Linear Optimization LITE,Education,4.1,10000,0,51,110,6,22775,0,3,0
Idioms & Phrases Dictionary,Education,4.2,100000,0,92,0,0,0,0,3,0
Daily Current Affairs and GK,Education,4.4,100000,0,100,999,12,569882,0,7,0
?????????? ?????,Education,4,100000,0,51,176,3679,77195,0,1,0
GK hindi general knowledge,Education,4.1,100000,0,51,NULL,NULL,NULL,0,0,0
KPSS 2014 GöNCEL B?LG?LER FULL,Education,4.2,100000,0,50,165,6,89601,0,5,0
??????,Education,4.4,50000,0,100,275,9,90764,0,1,0
Abay book of words,Education,4.4,10000,0,92,280,6,117265,1,2,0
The story of Ne Zha,Education,4.5,10000,0,51,47,5098,15926,1,0,0
Simpulan Bahasa & Peribahasa,Education,3.7,10000,0,92,89,12,52949,0,1,0
????? Malay Chinese Dictionary,Education,3.7,100000,0,92,557,12,369939,0,3,0
Magic Brush by BabyBus,Education,4,500000,0,100,1057,12,348588,0,4,0
Convert Temperature,Education,4,10000,0,51,NULL,NULL,NULL,1,6,0
Vanilla Kana Flashcards,Education,4.3,10000,0,51,59,9,16834,0,1,0
Learn Kana,Education,3.7,10000,0,0,0,6,482,0,0,0
Kana Mind,Education,4.6,10000,0,92,113,12,44435,0,11,0
Animal sound ringtones free,Education,3.8,1000000,0,92,356,12,243692,1,2,0
EEC YDS Kelimeleri,Education,4.3,10000,0,92,59,6,22232,0,9,0
Qurani Wazaif Urdu,Education,4.5,10000,0,92,569,6,363621,0,3,0
Singing Hijiayah 5,Education,4.4,10000,0,100,162,9,70878,0,9,0
ABC for Kids All Alphabet Free,Education,3.9,1000000,0,92,427,6,183087,0,8,0
SHIA EXPLAINED,Education,4.6,10000,0,0,NULL,NULL,NULL,0,8,0
Kanji Renshuu,Education,4.2,10000,0,51,190,12,79974,0,1,0
Matrices Gauss-Jordan,Education,4,50000,0,0,50,6,27260,0,2,0
Funny Arabic,Education,4,50000,0,92,710,12,243660,1,9,0
BÇ Vui H?c,Education,4.1,100000,0,51,103,6,55593,0,2,0
3350+ English Grammar Practice,Education,4.2,100000,0,92,204,9,105362,0,3,0
K53 Learners SA,Education,3.7,10000,0,92,83,27,50492,0,1,0
Kids Coloring and Learn Fruits,Education,3.9,100000,0,92,207,9,108494,0,1,0
????? ???,Education,4.4,10000,0,51,371,12,116422,1,7,0
ZamZam,Education,4.5,10000,0,51,0,6,827,1,0,0
English Level BestTest,Education,4.1,10000,0,51,74,9,39951,0,1,0
Hansel y Gretel,Education,4.1,50000,0,51,745,12,319044,1,4,0
FireFighter Pocketbook Lite,Education,4.1,10000,0,0,12,6,8135,0,1,0
Nursery Rhymes Video & Lyrics,Education,3.9,500000,0,92,NULL,NULL,NULL,2,3,0
Japanese Conversation Lite,Education,4.1,50000,0,0,27,3,10700,1,2,0
Be Yeu  Co Tich,Education,4.1,10000,0,50,25,3,5111,2,1,0
JAVA Programs (Complete Set),Education,3.8,100000,0,100,132,6,172084,2,1,0
Emma y el monstruo,Education,4.4,10000,0,51,745,12,319045,1,4,0
Chemistry Helper,Education,4.2,500000,0,50,47,6,30250,1,0,0
H?c Kanji cho ng??i Vi?t,Education,4.5,10000,0,92,126,9,43893,0,2,0
Her GÅn Bir ?ngilizce Kelime,Education,3.5,10000,0,92,140,6,69557,0,1,0
YDS KPDS öDS Kelime Havuzu,Education,4.1,100000,0,51,56,6,15223,0,1,0
Area Formulas,Education,4,50000,0,51,5,3,1245,2,0,0
YDS KPDS Master Kelime Oyunu,Education,4.1,10000,0,51,NULL,NULL,NULL,0,1,0
Kelimematik YDS,Education,2.9,10000,0,51,70,9,18568,0,5,0
YDS kelimeler-YDS Haz?rl?k,Education,3.7,10000,0,92,NULL,NULL,NULL,0,9,0
Dilsem YDS,Education,3.9,10000,0,51,NULL,NULL,NULL,1,3,0
YDS Uzman?,Education,3.8,10000,0,51,248,12,68128,2,4,0
YDS Kelime,Education,4.1,10000,0,51,124,9,71849,1,2,0
B2B Toli,Education,3.6,10000,0,51,NULL,NULL,NULL,0,0,0
???????? ??????? 2,Education,4.1,100000,0,92,NULL,NULL,NULL,0,3,0
Kids Christmas Jigsaw Puzzles,Education,3.8,50000,0,51,NULL,NULL,NULL,0,3,0
Indian States,Education,3.9,10000,0,0,0,3,3633,0,0,0
Chinese Characters Quiz,Education,3.5,50000,0,51,206,12,69387,0,1,0
World Flags Quiz & Puzzle,Education,3.8,50000,0,50,208,12,71320,2,1,0
Fraction Calculator by Mathlab,Education,4.4,100000,0,92,576,12,178636,0,5,0
19 x 19 Quiz,Education,3.8,10000,0,51,206,12,65954,3,1,0
Trigonometry Quick Reference,Education,4.2,100000,0,51,NULL,NULL,NULL,0,0,0
?? ?? ?? ?? & ??? Word Test,Education,4,50000,0,51,NULL,NULL,NULL,0,2,0
HSC SSC JSC PSC Exam Result BD,Education,4.5,10000,0,92,499,6,372197,1,3,0
????? ??????,Education,3.7,10000,0,51,113,3,26853,0,4,0
Gurbani Bodh,Education,4.7,10000,0,0,97,6,26381,0,3,0
Word Shooting (Game),Education,4,10000,0,51,NULL,NULL,NULL,0,7,0
English for Kids - Preschool,Education,3.8,100000,0,92,NULL,NULL,NULL,0,4,0
ITechQuiz -IT Interview Prep,Education,4.2,10000,0,51,170,6,148161,1,3,0
?????????,Education,3.7,50000,0,51,155,12,60758,0,5,0
WMU Mobile,Education,4.1,10000,0,50,NULL,NULL,NULL,2,1,0
Aprende los Phrasal Verbs,Education,4.2,10000,0,51,121,9,38782,0,1,0
Aprender inglÇs con Wlingua,Education,4.6,1000000,0,92,771,9,455192,1,2,0
Coloring game(for kids),Education,3.8,100000,0,100,1215,15,507013,0,2,0
???????,Education,4.5,10000,0,51,12,6,2315,3,1,0
Aptitude Questions and Answers,Education,4.1,10000,0,92,151,9,78025,1,1,0
Window 8 Reference,Education,3.6,10000,0,50,1255,6,33442,4,2,0
Drive Sober,Education,2.6,10000,0,100,145,15,54289,0,7,0
Babys Learning Clock - BabyBus,Education,3.9,100000,0,100,1151,12,514984,2,3,0
My Baby Wants To Be-BabyBus,Education,4,500000,0,100,1638,18,682199,8,2,0
Vegetables by BabyBus,Education,4,500000,0,100,NULL,NULL,NULL,8,2,0
Learn German - Wie Geht's,Education,4,10000,0,51,243,9,122034,0,2,0
Origami for everybody. Lite,Education,3.9,10000,0,92,235,9,103808,0,1,0
Erowid Android App v1.0,Education,4.2,10000,0,0,2,6,1617,0,0,0
WGU Mobile,Education,2.4,10000,0,92,1109,12,533116,0,3,0
Schools9 - Exam Results,Education,3.8,50000,0,51,112,3,37167,1,4,0
QSchools,Education,4.2,10000,0,50,NULL,NULL,NULL,0,5,0
What's this?,Education,3.7,10000,0,0,NULL,NULL,NULL,0,1,0
What's Up At Wallops,Education,4,10000,0,50,65,6,37692,1,1,0
Rich Dad World Live,Education,4.2,50000,0,51,70,3,21531,0,1,0
Wordroid Voca(Flash Card),Education,4.6,100000,0,50,209,3,73038,1,1,0
????? ??? - Islam Web,Education,4.5,10000,0,50,74,6,42481,3,2,0
Colors,Education,4.4,100000,0,51,14,3,5628,0,1,0
Sight Words,Education,4.2,100000,0,51,13,3,5958,0,1,0
Word Learner Vocab Builder GRE,Education,4,100000,0,51,63,3,14549,0,1,0
Tales and books for kids,Education,4,1000000,0,92,1161,9,596367,0,7,0
?ngilizce Kelimeler,Education,3.8,100000,0,92,301,6,133224,0,3,0
USMP Mobile,Education,3.4,10000,0,50,NULL,NULL,NULL,2,3,0
Learn Dutch Language,Education,3.7,10000,0,100,501,18,169794,1,3,0
IBPS Questions & Answers,Education,4.1,50000,0,92,148,6,80508,0,2,0
"Banking - IBPS,SBI,Clerk ,PO",Education,4,100000,0,100,NULL,NULL,NULL,0,6,0
"Sarkari Naukri , Govt Jobs",Education,4.5,10000,0,92,386,9,124170,2,1,0
iLangSchool,Education,4.1,500000,0,50,NULL,NULL,NULL,2,3,0
Bankers Adda : IBPS Bank Exams,Education,4.3,100000,0,51,1272,15,291948,1,11,0
COBUILD Advanced Dictionary,Education,3.6,10000,0,50,54,9,12722,7,1,0
GRE Flashcards,Education,4.3,100000,0,51,143,6,38375,0,1,0
Nursery Rhymes Vol 1,Education,4.1,10000,0,92,184,6,85007,1,2,0
Bernyanyi Bersama Diva Vol.1,Education,4.2,100000,0,92,25,5098,9037,1,0,0
????vol.1,Education,3.9,10000,0,92,NULL,NULL,NULL,0,10,0
xu phat giao thong,Education,4.3,10000,0,100,442,9,315336,2,1,0
Sarkari Naukri (Govt Jobs),Education,4,100000,0,100,284,6,124806,4,2,0
Znanija.com (??????.com),Education,4.2,1000000,0,51,NULL,NULL,NULL,2,3,0
LearnEnglish: NewsSeeds,Education,4.1,100000,0,51,202,21,66436,0,2,0
Happy VOA-ESL - Learn English,Education,4.1,50000,0,51,322,16,117993,0,2,0
VOA Learning English,Education,4.1,10000,0,92,210,6,111620,0,3,0
VoA Mobile Wordbook,Education,4.5,10000,0,51,169,9,60827,0,4,0
Integral Calculator,Education,4,10000,0,0,45,6,25815,0,2,0
Learn Vietnamese Phrasebook,Education,4,100000,0,0,443,9,191738,0,6,0
Vietnamese English Dictionary,Education,4,50000,0,92,418,9,163144,1,5,0
FREE Vietnamese by Nemo,Education,4.1,10000,0,51,529,6,176259,0,5,0
??????,Education,3.6,10000,0,51,142,9,65666,2,2,0
English Letters,Education,3.9,10000,0,51,39,3,12973,0,2,0
Russian Letters,Education,3.7,50000,0,51,39,3,12889,0,2,0
English Speaking Course-Hindi,Education,4,100000,0,92,309,9,228971,0,3,0
Mobile Application Development,Education,3.8,10000,0,0,NULL,NULL,NULL,0,1,0
????? ??? U-??? ??? ?,Education,3.7,10000,0,50,NULL,NULL,NULL,7,1,0
???? - ????? (Sammy????),Education,4.6,100000,0,92,NULL,NULL,NULL,2,3,0
Times Tables MATHS RINGS & +,Education,3.8,50000,0,51,NULL,NULL,NULL,2,5,0
Kids Measurement Science Lite,Education,4,10000,0,0,NULL,NULL,NULL,0,1,0
First Grade Kids Math Lite,Education,4.1,50000,0,0,NULL,NULL,NULL,0,1,0
???? ??? ????,Education,4.1,50000,0,100,504,9,363869,3,2,0
Statistics Calculator (Free),Education,3.9,100000,0,51,NULL,NULL,NULL,0,2,0
???? ?? ????,Education,4,100000,0,92,NULL,NULL,NULL,5,2,0
English for kids learning free,Education,3.9,1000000,0,51,NULL,NULL,NULL,0,2,0
IDEAL Web Math K-8,Education,4.4,10000,0,92,NULL,NULL,NULL,0,4,0
2015 KPSS GÅncel Bilgiler,Education,4.3,10000,0,51,NULL,NULL,NULL,0,0,0
7th Grade Friendzy,Education,3.4,10000,0,50,NULL,NULL,NULL,2,0,0
Job HR Interview Questions,Education,4.1,10000,0,0,NULL,NULL,NULL,0,3,0
GRE Picture Vocab & Flashcards,Education,4.3,10000,0,51,NULL,NULL,NULL,0,3,0
Selfservice,Education,3.1,10000,0,51,NULL,NULL,NULL,0,6,0
???????,Education,3.9,10000,0,51,3,3,1235,1,0,0
EstudaVest - ENEM e Vestibular,Education,4,100000,0,51,2,6,517,1,0,0
TOEIC ????????1?,Education,4.5,50000,0,51,22,6,10081,1,1,0
Chinese Utility,Education,4.2,10000,0,92,NULL,NULL,NULL,0,3,0
Preschool Learning Games Kids?,Education,3.9,100000,0,92,NULL,NULL,NULL,0,11,0
Learn Math 4th Grade,Education,3.7,10000,0,51,NULL,NULL,NULL,1,7,0
Subtitle Reader,Education,3.5,10000,0,50,NULL,NULL,NULL,0,2,0
Quran4English - Learn English,Education,4.3,10000,0,51,NULL,NULL,NULL,0,2,0
KidsSong,Education,4.3,10000,0,51,NULL,NULL,NULL,1,2,0
LeichtkraftrÑder (A1) - 2015,Education,3.9,50000,0,92,NULL,NULL,NULL,0,1,0
??? ?? -TEPS ?????? ????? ????,Education,4.2,50000,0,51,NULL,NULL,NULL,0,7,0
??PHONE???????????(??????/??),Education,4.2,100000,0,92,NULL,NULL,NULL,0,5,0
?? ?ngilizcesi,Education,3.3,10000,0,51,NULL,NULL,NULL,0,0,0
Numbers & Addition! Math games,Education,3.8,10000,0,92,529,9,178405,0,9,0
Okul ôncesi E?itim Seti,Education,3.8,10000,0,50,NULL,NULL,NULL,1,0,0
Kids English Spelling!,Education,3.8,50000,0,92,NULL,NULL,NULL,2,0,0
Basic Russian language - Words,Education,4.2,10000,0,92,NULL,NULL,NULL,2,2,0
?????? ??? ?????,Education,3.4,50000,0,0,64,6,18212,0,3,0
EthicalHacking-IV,Education,3.9,10000,0,92,NULL,NULL,NULL,0,1,0
Smart Speller Polish (Kids),Education,3.5,50000,0,51,NULL,NULL,NULL,0,3,0
????????,Education,3.7,10000,0,92,NULL,NULL,NULL,0,8,0
W3Schools (Unofficial),Education,3.9,10000,0,51,NULL,NULL,NULL,0,5,0
w3school Offline and Online,Education,4.3,10000,0,100,676,6,436632,1,3,0
XML Tutorial,Education,3.9,10000,0,92,NULL,NULL,NULL,1,1,0
Behavior Status,Education,3.9,10000,0,51,231,9,92796,0,1,0
?? ?? ?? : Story Tree,Education,4.1,100000,0,51,NULL,NULL,NULL,0,2,0
Alphabet Free Learn and Play,Education,4,10000,0,92,NULL,NULL,NULL,0,9,0
eIspiti,Education,3.9,10000,0,51,NULL,NULL,NULL,0,2,0
Learn Visual Basic in a day,Education,3.5,10000,0,92,276,18,133422,0,2,0
Learn Visual Basic,Education,3.9,10000,0,51,16,6,5889,2,0,0
Learning Visual Basic 6.0,Education,3.8,10000,0,92,NULL,NULL,NULL,4,1,0
Math Speed Test,Education,3.4,10000,0,51,NULL,NULL,NULL,0,3,0
Master Excel,Education,3.8,10000,0,51,NULL,NULL,NULL,0,3,0
Learn Excel VBA in a day,Education,3.5,10000,0,51,192,18,85178,1,1,0
Vaughan Radio,Education,4.1,50000,0,51,NULL,NULL,NULL,0,4,0
GîrÅntÅlÅ Kur'an-? Kerim ô?ren,Education,4.3,100000,0,51,56,6,30114,0,1,0
Engineering Handbook Lite,Education,3.9,100000,0,51,NULL,NULL,NULL,2,0,0
English Grammar Book,Education,4.2,1000000,0,51,NULL,NULL,NULL,0,1,0
Van Gogh Gallery,Education,4.1,10000,0,0,NULL,NULL,NULL,0,0,0
Vad Ñr klockan?,Education,2.8,10000,0,0,NULL,NULL,NULL,0,0,0
Przys?owia,Education,4.2,10000,0,51,NULL,NULL,NULL,1,1,0
Learn Korean Language Guide,Education,4.3,10000,0,51,NULL,NULL,NULL,0,4,0
Learn English Grammar Tutorial,Education,3.8,10000,0,92,NULL,NULL,NULL,0,3,0
Unit of Area Converter,Education,3.1,10000,0,51,NULL,NULL,NULL,1,6,0
Madani Inamat,Education,4.6,10000,0,51,213,9,51679,2,0,0
Drivers Ed - DMV Permit Test,Education,3.8,100000,0,51,NULL,NULL,NULL,0,2,0
?????? ????? ??? ????? FREE,Education,4,100000,0,0,NULL,NULL,NULL,0,3,0
Mathematics and numbers kids,Education,3.9,1000000,0,92,NULL,NULL,NULL,0,6,0
Russian alphabet for kids,Education,4.1,1000000,0,92,NULL,NULL,NULL,0,6,0
?????? ??? 2015,Education,4.7,1000000,0,92,NULL,NULL,NULL,0,3,0
Learn French Easy | Le Bon Mot,Education,4.2,100000,0,51,NULL,NULL,NULL,0,5,0
Kids Coloring and Math Free,Education,4.1,100000,0,92,476,9,161609,0,3,0
Odia Dictionary,Education,4.2,50000,0,51,NULL,NULL,NULL,2,2,0
"Dr. Panda, Teach Me! - Free",Education,3.8,500000,0,92,59,6,21596,0,10,0
World Map 2015 FREE,Education,3.8,1000000,0,51,NULL,NULL,NULL,0,6,0
iNTU,Education,3.4,10000,0,50,NULL,NULL,NULL,4,0,0
EveryCircuit Free,Education,4.3,1000000,0,51,683,13,353851,0,1,0
Model UN,Education,4.2,10000,0,51,NULL,NULL,NULL,0,0,0
ClÇs de foràt,Education,3.8,10000,0,0,69,6,19942,1,6,0
LYS ônemli Eserler Cep Kitab?,Education,4.3,10000,0,92,556,6,358971,0,3,0
Music Tutor Sight Read Lite,Education,4.4,100000,0,92,NULL,NULL,NULL,0,1,0
Tarih Cep Kitab?,Education,4.1,10000,0,92,NULL,NULL,NULL,0,3,0
Puzzle For Kids,Education,4.3,50000,0,92,414,6,269911,0,2,0
Fizik FormÅlleri 9. S?n?f,Education,3.3,10000,0,51,208,6,81611,0,3,0
OMS Fractions Calculator,Education,4,10000,0,51,NULL,NULL,NULL,0,5,0
Mobil KTö,Education,4.1,10000,0,51,NULL,NULL,NULL,0,1,0
Language Perfect,Education,3.9,10000,0,92,NULL,NULL,NULL,0,7,0
Old McDonald's Farm (Free),Education,3.8,10000,0,0,NULL,NULL,NULL,0,1,0
Step 2 Mobile Qbank,Education,2.2,10000,0,51,293,9,60067,0,1,0
K12 Attendance,Education,4.2,10000,0,51,8,3,10172,0,0,0
Nursery Rhymes - 1,Education,4,100000,0,50,NULL,NULL,NULL,2,0,0
Mathematics,Education,4.1,1000000,0,0,NULL,NULL,NULL,0,4,0
ProgressBook Mobile,Education,3.6,10000,0,51,NULL,NULL,NULL,0,2,0
???? ?????????? ??????,Education,4,10000,0,100,839,6,393089,1,2,0
Signalisation code de la route,Education,3.8,100000,0,92,NULL,NULL,NULL,0,1,0
EIR,Education,4.4,10000,0,92,413,9,334122,2,1,0
??? (Ustar) ????,Education,3.2,10000,0,51,NULL,NULL,NULL,2,1,0
Wilma,Education,2.4,10000,0,51,205,15,79234,1,2,0
Chemistry By Design,Education,4.1,50000,0,92,NULL,NULL,NULL,0,10,0
????????,Education,4.5,10000,0,100,NULL,NULL,NULL,0,4,0
????????,Education,4.4,10000,0,100,NULL,NULL,NULL,0,4,0
????????,Education,4.4,10000,0,100,NULL,NULL,NULL,0,4,0
?????GRE?,Education,4.6,10000,0,100,NULL,NULL,NULL,0,4,0
?????IBT?,Education,4.6,10000,0,100,NULL,NULL,NULL,0,4,0
????????,Education,4.1,10000,0,100,NULL,NULL,NULL,0,4,0
CITB op/spec HS&E test FREE,Education,3.7,10000,0,50,622,159257,215592,0,2,0
Kannada Baruthe,Education,4.3,10000,0,0,58,9,30734,0,3,0
LCM Least Common Multiple,Education,3.7,10000,0,51,NULL,NULL,NULL,0,1,0
?????? ??? ????? 3.0,Education,3.9,10000,0,51,NULL,NULL,NULL,4,1,0
My Open Courses,Education,3.6,100000,0,51,NULL,NULL,NULL,4,2,0
eduPort,Education,4.4,50000,0,51,NULL,NULL,NULL,0,0,0
?????,Education,4.4,100000,0,51,396,24,126548,5,2,0
Metric Conversions,Education,3.5,10000,0,92,NULL,NULL,NULL,0,1,0
Third Grade Kids Math Guru-L,Education,3.5,10000,0,51,NULL,NULL,NULL,0,1,0
Duolingo: Learn Languages Free,Education,4.6,10000000,0,51,NULL,NULL,NULL,0,9,0
ORDProv,Education,3.2,10000,0,51,NULL,NULL,NULL,0,0,0
????100?,Education,4.2,50000,0,50,NULL,NULL,NULL,0,2,0
K9 Web Protection Browser,Education,3,100000,0,100,NULL,NULL,NULL,4,5,0
OAM ??,Education,4.3,10000,0,51,NULL,NULL,NULL,1,0,0
Night Sky Tools - Astronomy,Education,4.3,100000,0,50,NULL,NULL,NULL,3,1,0
SourceCode,Education,4.2,10000,0,92,NULL,NULL,NULL,1,1,0
Learn Iqra,Education,4.6,100000,0,100,NULL,NULL,NULL,0,4,0
JVocab - ???????? ????,Education,4.6,10000,0,0,NULL,NULL,NULL,1,1,0
H?c ti?ng Nh?t - Japanese,Education,4.5,10000,0,100,530,12,176537,1,4,0
??? - ??????? ???????? ???????,Education,3.3,100000,0,92,237,6,93219,0,2,0
Illuminati Killers,Education,3.4,10000,0,51,NULL,NULL,NULL,0,4,0
Words Practice - Katakana,Education,3.7,10000,0,50,NULL,NULL,NULL,0,4,0
JW Bible,Education,4.5,100000,0,51,64,9,35568,0,1,0
NWU Mobile,Education,3.8,10000,0,51,NULL,NULL,NULL,4,3,0
Mathematics for School,Education,3.7,10000,0,51,NULL,NULL,NULL,2,0,0
Least Common Multiple,Education,3.7,10000,0,51,NULL,NULL,NULL,2,0,0
mPing,Education,4.3,10000,0,50,NULL,NULL,NULL,2,2,0
Linux?????,Education,3,10000,0,0,NULL,NULL,NULL,0,0,0
