Group,Genre,UserRating,LowerDownloads,JavaFiles,DefectCount,JLINT_LOC,SourceFragment,CloneFragment,CloneGroup,OPrivCount,UPrivCount,IntentsCount,PermissionCount,RowID,DEX_NATIVE,DEX_DYNAMIC,DEX_CRYPTO,DEX_REFLECTION,APK_DEX,APK_EXECUTABLE,APK_ZIP,APK_SHELL_SCRIPT,APK_APK,APK_SHARED_LIBRARIES,PERM_PRIVACY,PERM_NORMAL,PERM_MONEY,PERM_INTERNET,PERM_SMS,PERM_DANGEROUS,PERM_SIGNATUREORSYSTEM,PERM_CALL,PERM_SIGNATURE,PERM_GPS,FuzzyRisk
2,Education,4,100000,1298,12,0.0036841,0,0,0,0,8,3,0,94881,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,51.11111111
2,Photography,4.7,5000,78,3,0.0088352,160,103,26,0,0,2,0,68414,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Productivity,4.6,500000,1388,12,0.0027096,0,0,0,1,2,6,0,127868,0,1,1,1,0,0,0,0,0,0,0,5,0,1,0,2,0,0,0,0,92
2,Travel & Local,4.6,100000,27,3,0.0041797,42,5,2,0,0,2,3,11678,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Business,4.5,10000,457,9,0.0018446,698,298,127,0,1,5,14,18875,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Educational,3.5,10000,423,9,0.0034007,0,0,0,0,7,2,0,117396,0,1,1,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,92
2,Action,4.1,10000000,949,6,0.0021368,2269,1091,349,0,5,2,10,31218,1,0,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,51.11111111
2,Entertainment,4,10000,3652,5798,0.0018606,0,0,0,1,3,2,0,95032,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,4,0,0,0,0,92
2,Lifestyle,4.8,10000,774,9,0.0021522,896,277,95,0,2,2,4,31554,0,1,1,1,0,0,0,0,0,0,1,5,0,1,0,3,0,0,0,0,92
2,Shopping,4.5,1000,1998,6622,0.0017166,4284,3118,538,6,1,2,0,50947,1,0,0,1,0,0,0,0,0,0,4,4,0,1,0,5,0,0,1,2,50
2,Books & Reference,4,1000,311,6,0.0365986,503,258,78,4,2,4,2,32420,1,0,1,1,0,0,0,0,0,0,3,2,0,1,0,6,0,0,0,0,50
2,Entertainment,4.4,5000,404,9,0.0016679,558,282,116,3,1,2,6,1053,0,0,0,1,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,0,51.11111111
2,Education,4,100000,175,6,0.0037631,188,45,18,0,1,2,10,5300,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Books & Reference,4.6,50000,2955,6,0.0015957,5910,4285,631,0,2,4,0,133306,0,1,1,1,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,0,92
2,Family,3.7,5000,830,9,0.0025731,1112,449,150,0,9,2,0,51944,0,1,0,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,92
2,Entertainment,4,500000,257,6,0.0036866,498,235,67,2,0,5,1,27249,0,0,0,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
2,Puzzle,3.4,1000,19,3,0.0013793,10,0,0,1,0,2,0,128533,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Lifestyle,4.5,10000,136,3,0.0030614,0,0,0,0,1,2,0,77656,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,51.11111111
2,Lifestyle,4.6,5000,1817,6,0.0017769,0,0,0,1,1,2,0,101570,0,0,1,1,0,0,0,0,0,0,4,3,0,2,0,6,0,0,1,2,50
2,News & Magazines,4.3,50000,99,9,0.0027943,0,0,0,0,0,2,0,72021,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Photography,3.4,100000,418,3387,0.0018909,0,0,0,0,1,2,0,121578,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,Casual,3.7,500000,1088,12,0.0035855,1724,594,235,0,3,3,0,54904,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,1,50
2,Media & Video,4.2,1000000,1461,12,0.0027675,2277,976,322,0,1,7,0,63365,1,1,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0,0,92
2,Adventure,4.4,10000000,2715,15,0.0033007,3925,1172,461,0,3,5,14,17816,1,0,1,1,0,0,0,0,0,0,2,5,0,1,0,4,0,0,1,0,51.11111111
2,Music & Audio,4.2,1000,1198,6,0.002374,2315,1353,282,0,2,2,0,130691,1,1,1,1,0,0,0,0,0,0,1,1,0,1,0,3,0,0,0,0,92
2,Transportation,4,100000,1505,9,0.0013592,3122,2186,406,0,2,2,0,50535,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,3,0,0,0,2,100
2,Transportation,4.3,50000,342,6,0.0023148,417,84,36,2,4,2,3,3820,0,1,1,1,0,0,0,0,0,0,4,3,0,1,0,5,0,0,0,1,100
2,Sports,4.4,10000,1085,39,0.0015943,1677,916,188,1,2,2,0,54172,0,1,1,1,0,0,0,0,0,0,1,4,0,1,0,3,0,0,0,0,92
2,Shopping,4.4,1000,806,6,0.0023772,0,0,0,1,1,5,0,103893,0,0,1,1,0,0,0,0,0,0,2,4,0,1,0,3,0,0,1,0,51.11111111
2,Casino,4.4,5000000,1096,12,0.0027981,0,0,0,2,2,3,0,86799,0,0,1,1,0,0,0,0,0,0,5,6,0,1,0,7,0,0,1,2,50
2,Weather,4.4,10000,332,6,0.0041881,345,63,25,0,2,2,0,54891,0,1,1,1,0,0,0,0,0,0,3,2,0,1,0,3,0,0,0,2,100
2,Puzzle,3.9,1000,685,5111,0.0030259,0,0,0,0,0,2,0,75122,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Tools,4.2,100000,70,6,0.0044543,75,29,10,0,1,2,0,134774,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Finance,4.5,1000,664,6,0.0021506,626,145,55,1,2,2,6,1665,0,0,0,1,0,0,0,0,0,0,2,1,0,1,2,4,0,0,0,0,51.11111111
2,Productivity,3.7,1000,1796,6,0.0028501,2419,631,228,17,4,3,0,132715,1,0,1,1,0,0,0,0,0,0,12,14,3,1,4,21,2,1,1,2,50
2,Music & Audio,3.8,10000,1628,12,0.0024724,0,0,0,2,2,2,0,119296,0,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
2,Tools,4.3,5000,30,3,0.004613,37,4,2,0,0,2,0,67620,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2,Lifestyle,3.2,50000,333,3679,0.0013944,0,0,0,1,2,5,0,77679,0,0,1,1,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,51.11111111
2,Music & Audio,4.1,5000,2009,9,0.0011137,4443,3187,557,2,3,2,6,32382,0,1,1,1,0,0,0,0,0,0,2,0,0,1,0,4,0,0,0,0,92
2,Productivity,4.5,10000000,1766,6,0.0016954,3643,2329,459,9,1,5,3,31155,0,0,0,1,0,0,0,0,0,0,9,8,0,1,0,11,0,0,1,1,51.76470588
2,Transportation,4,100000,2030,17,0.0018899,0,0,0,2,0,2,0,104670,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,92
2,Comics,4.6,10000,620,6,0.0030272,0,0,0,0,1,2,0,124883,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,51.11111111
2,News & Magazines,4.3,1000,333,6,0.0017485,460,227,95,0,2,3,1,5157,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,51.11111111
2,Tools,4.5,5000000,2753,21,0.0024463,4834,2420,577,6,10,5,0,66368,1,1,1,1,0,0,0,0,0,0,6,10,0,1,3,11,0,0,0,0,88
2,Entertainment,4,500000,795,15,0.0019047,1304,767,242,2,1,2,11,272,1,0,0,1,0,0,0,0,0,0,3,6,0,1,0,4,0,0,1,2,50
2,Casual,3.4,1000,423,5111,0.003614,501,133,60,0,1,2,3,27764,0,0,1,1,0,0,0,0,0,0,3,3,0,1,0,5,0,0,0,2,50
2,Casual,4.6,1000000,1424,12,0.0031506,0,0,0,3,1,4,0,120959,1,0,1,1,0,0,0,0,0,0,5,7,0,1,0,8,0,0,1,2,50
2,Personalization,4.2,1000000,894,6,0.0025856,0,0,0,0,3,2,0,109011,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Role Playing,4.8,100000,916,12,0.0029698,1359,458,200,8,4,2,20,29922,0,1,1,1,0,0,0,0,0,0,4,7,0,1,0,9,1,0,0,2,95
2,Entertainment,3.6,10000,3097,21,0.0019325,6655,4394,921,1,2,2,0,135139,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,4,0,0,0,2,50
2,Arcade,3,100000,321,6,0.0017518,666,394,103,5,1,5,0,68610,1,1,1,1,0,0,0,0,0,0,1,5,0,1,0,4,1,0,0,0,92
2,Puzzle,3.7,100000,1149,12,0.0031714,1583,721,285,0,8,2,3,1998,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,51.11111111
2,Weather,4.1,1000,111,6,0.0022128,0,0,0,0,4,2,0,102820,0,0,0,1,0,0,0,0,0,0,3,3,0,1,0,4,0,0,0,2,50
2,Media & Video,4.1,1000,7,3,0,10,2,1,0,0,2,0,58112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Education,4,5000,331,6,0.0025552,435,91,38,0,6,2,0,129742,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Tools,4,1000,118,3,0.003539,185,53,24,0,0,2,0,66576,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,51.11111111
2,Casual,3.8,500000,979,6,0.0033968,0,0,0,3,5,3,0,122886,1,1,1,1,0,0,0,0,0,0,2,2,0,1,0,4,1,0,0,0,51.11111111
2,Music & Audio,3.8,1000,1349,6,0.0028971,1894,664,273,8,5,7,3,11415,1,0,1,1,0,0,0,0,0,0,6,8,1,2,2,10,0,0,1,2,50.66666667
2,Media & Video,4.1,1000000,4263,9,0.0019693,8257,4905,1152,3,5,6,0,55594,1,1,1,1,0,0,0,0,0,0,1,3,0,1,0,6,0,0,0,0,92
2,Sports,3.9,1000000,305,3,0.0027367,447,207,56,4,1,2,14,5493,0,0,0,1,0,0,0,0,0,0,1,5,0,2,0,4,0,0,0,0,51.11111111
2,Racing,3.9,1000000,1196,6,0.0029882,0,0,0,1,9,2,0,91996,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,92
2,Entertainment,4.2,10000000,2202,12,0.0028928,3103,909,340,2,2,8,0,53855,0,0,1,1,0,0,0,0,0,0,2,7,0,2,0,4,0,0,1,0,51.11111111
2,Communication,4.4,50000000,5689,9,0.0027322,8630,2975,1031,11,10,11,1,20676,1,1,1,1,0,0,0,0,0,0,11,18,2,2,5,21,0,0,0,1,100
2,Tools,4.4,100000,638,6,0.0016688,0,0,0,0,3,2,0,122804,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
2,Books & Reference,4.6,100000,248,3354,0.0023281,404,145,61,1,0,4,1,21817,0,0,1,1,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,51.11111111
2,Tools,4,5000,37,6,0.0062402,24,4,2,1,1,2,13,25662,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2,Communication,4.3,10000000,3636,18,0.0027715,5648,2397,882,6,0,6,3,20762,1,0,1,1,0,0,0,0,0,0,8,12,1,1,1,14,0,0,1,1,53
2,Puzzle,3.5,1000,11,3,0,1,0,0,0,0,2,0,50654,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50
2,Media & Video,3.9,100000,1005,9,0.0018847,1568,749,254,2,2,5,0,63267,1,0,0,1,0,0,0,0,0,0,1,3,0,1,0,3,0,0,0,0,51.11111111
2,Tools,4.1,50000,30,3,0.0003909,41,2,1,0,1,2,3,701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Entertainment,4.3,1000,763,9,0.0028959,1139,551,203,0,1,2,26,32370,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,51.11111111
2,Casual,4.4,1000000,754,9,0.0030858,1643,1090,186,0,7,2,4,30614,1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Education,3.8,10000,80,6,0.0034487,122,26,13,0,1,2,3,27100,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,Racing,3.8,50000,899,3682,0.0021113,1130,496,150,1,3,2,0,48700,1,0,1,1,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,0,51.11111111
2,Business,4,1000,1351,167,0.005575,2256,959,374,7,0,2,0,132675,0,0,1,1,0,0,0,0,0,0,7,6,1,1,2,11,0,0,0,2,50.66666667
2,Entertainment,4.2,1000,1557,9,0.0021912,2649,1285,365,0,3,2,14,6033,0,1,1,1,0,0,0,0,0,0,2,2,0,1,0,4,0,0,0,0,92
2,Shopping,4,10000,47,3,0.0012097,159,50,19,0,0,2,0,66667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,Education,3.9,1000,199,3,0.0042866,227,35,15,0,1,2,0,70926,0,0,0,0,0,0,0,0,0,0,3,4,0,1,0,4,0,0,0,0,51.11111111
2,Education,4.1,1000,156,6,0.0029372,200,61,26,4,0,2,3,23112,0,0,1,1,0,0,0,0,0,0,3,4,0,1,0,6,0,0,0,2,50
2,Social,4.4,10000,4789,41344,0.0025281,8220,4661,1282,6,3,5,0,49885,1,1,1,1,0,0,0,0,0,0,7,9,0,1,0,10,0,0,1,2,91.11111111
2,Tools,4.3,500000,959,18,0.0021992,0,0,0,0,2,2,0,101135,0,0,1,1,0,0,0,0,0,0,4,4,0,1,0,5,0,0,0,2,50
2,Personalization,3.8,100000,601,18,0.0018859,0,0,0,1,3,2,0,121271,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,51.11111111
2,Puzzle,5,1000,423,5111,0.003614,501,133,60,0,1,2,12,28497,0,0,1,1,0,0,0,0,0,0,3,3,0,1,0,5,0,0,0,2,50
2,Books & Reference,4.3,500000,694,9,0.0027986,0,0,0,0,1,2,0,123756,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,92
2,Shopping,4.3,50000000,6151,12,0.0031794,1607,671,154,2,3,9,0,137840,1,0,1,1,0,0,0,0,0,0,3,5,0,1,0,5,0,0,1,1,51.11111111
